date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:21	70396/70396	---M--	200	added ('OK')	image/jpeg	etag:%225bdda101-112fc%22	http://preview.uideck.com/items/material/assets/images/blog/featured6.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/featured6.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:24	12706/12706	---M--	200	added ('OK')	image/jpeg	etag:%225bdda100-31a2%22	http://preview.uideck.com/items/material/assets/images/blog/author-bg.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/author-bg.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:24	36478/36478	---M--	200	added ('OK')	image/jpeg	etag:%225bdda0fa-8e7e%22	http://preview.uideck.com/items/material/assets/images/blog/featured8.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/featured8.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:25	1273/1273	---M--	200	added ('OK')	image/jpeg	etag:%225bdda105-4f9%22	http://preview.uideck.com/items/material/assets/images/blog/author.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/author.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:26	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:27%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/insta1.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/insta1.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:27	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:28%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/insta2.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/insta2.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:28	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:30%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/insta4.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/insta4.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:30	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:31%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/insta5.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/insta5.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:31	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:33%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/insta6.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/insta6.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:32	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:34%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/flickr1.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/flickr1.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:33	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:35%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/flickr2.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/flickr2.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:34	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:10:35%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/flickr3.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/flickr3.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:40:35	1933/1933	---M--	200	added ('OK')	image/jpeg	etag:%225bdda0fd-78d%22	http://preview.uideck.com/items/material/assets/images/blog/comment1.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/comment1.jpg	(from http://preview.uideck.com/items/material/blog-single.html)
11:40:37	2521/2521	---M--	200	added ('OK')	image/jpeg	etag:%225bdda0fb-9d9%22	http://preview.uideck.com/items/material/assets/images/blog/comment2.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/comment2.jpg	(from http://preview.uideck.com/items/material/blog-single.html)
11:40:38	2654/2654	---M--	200	added ('OK')	image/jpeg	etag:%225bdda0fb-a5e%22	http://preview.uideck.com/items/material/assets/images/blog/comment3.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/comment3.jpg	(from http://preview.uideck.com/items/material/blog-single.html)
11:40:38	277971/277971	---M--	200	added ('OK')	image/png	etag:%225bdda10e-43dd3%22	http://preview.uideck.com/items/material/assets/images/portfolio/portfolio-details.png	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/portfolio/portfolio-details.png	(from http://preview.uideck.com/items/material/portfolio-single.html)
11:40:39	2355/2355	---M--	200	added ('OK')	image/jpeg	etag:%225bdda0ff-933%22	http://preview.uideck.com/items/material/assets/images/blog/comment4.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/comment4.jpg	(from http://preview.uideck.com/items/material/blog-single.html)
11:40:41	384181/384181	---M--	200	added ('OK')	image/jpeg	etag:%225bdda0f7-5dcb5%22	http://preview.uideck.com/items/material/assets/images/slider/slide_2.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/slider/slide_2.jpg	(from http://preview.uideck.com/items/material/index-2.html)
11:40:44	17817/17817	---M--	200	added ('OK')	image/jpeg	etag:%225bdda118-4599%22	http://preview.uideck.com/items/material/assets/images/testimonial/author1.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/testimonial/author1.jpg	(from http://preview.uideck.com/items/material/)
11:40:49	128584/128584	---M--	200	added ('OK')	image/jpeg	etag:%225bdda108-1f648%22	http://preview.uideck.com/items/material/assets/images/blog/post-image.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/post-image.jpg	(from http://preview.uideck.com/items/material/blog-single.html)
11:40:52	16109/16109	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225bdda126-3eed%22	http://preview.uideck.com/items/material/assets/images/cta-bg.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/cta-bg.jpg	(from http://preview.uideck.com/items/material/assets/css/style.css)
11:41:01	5809/5809	---M--	200	added ('OK')	image/jpeg	etag:%225bdda104-16b1%22	http://preview.uideck.com/items/material/assets/images/blog/featured4.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/featured4.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:41:02	2217237/2217237	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bdc7e25-21d515%22	http://preview.uideck.com/items/material/assets/fonts/materialdesignicons-webfont.svg?v=2.0.46	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/fonts/materialdesignicons-webfontdf71.svg	(from http://preview.uideck.com/items/material/assets/css/materialdesignicons.min.css)
11:41:05	24428/24428	---M--	200	added ('OK')	image/jpeg	etag:%225bdda102-5f6c%22	http://preview.uideck.com/items/material/assets/images/blog/featured7.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/featured7.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:41:05	155/155	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2022%20Feb%202019%2006:11:05%20GMT	http://preview.uideck.com/items/material/assets/images/Instagram/insta3.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/Instagram/insta3.jpg	(from http://preview.uideck.com/items/material/blog.html)
11:41:11	251414/251414	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225bdda0f2-3d616%22	http://preview.uideck.com/items/material/assets/images/slider/slider-bg1.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/slider/slider-bg1.jpg	(from http://preview.uideck.com/items/material/)
11:41:14	24145/24145	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%225bdda109-5e51%22	http://preview.uideck.com/items/material/assets/images/blog/featured2.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/blog/featured2.jpg	(from http://preview.uideck.com/items/material/)
11:41:16	292556/292556	UR-M--	200	added ('Partial%20Content')	application/octet-stream	etag:%225bdc7e29-476cc%22	http://preview.uideck.com/items/material/assets/fonts/materialdesignicons-webfont.ttf?v=2.0.46	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/fonts/materialdesignicons-webfontdf71.ttf	(from http://preview.uideck.com/items/material/assets/css/materialdesignicons.min.css)
11:41:26	19198/19198	---M--	200	added ('OK')	image/jpeg	etag:%225bdda12b-4afe%22	http://preview.uideck.com/items/material/assets/images/page-title-bg.jpg	C:/My%20Web%20Sites/a/preview.uideck.com/items/material/assets/images/page-title-bg.jpg	(from http://preview.uideck.com/items/material/assets/css/style.css)
